llamada_id,fecha,hora,franja_horaria,dia_semana,cliente,canal,agente_id,agente_antiguedad_meses,duracion_llamada,tiempo_espera,agentes_disponibles,motivo_llamada,fcr,escalada,csat,abandono
LC012874,2025-12-02,10:32,Manana,Martes,Telco,Inbound,AG044,30,684.3,44.3,2,Soporte tecnico,1.0,0,4.0,0
LC012875,2025-12-02,10:39,Manana,Martes,Retail,Inbound,AG025,24,174.3,98.7,3,Soporte tecnico,1.0,0,4.5,0
LC012876,2025-12-02,11:19,Manana,Martes,Banca,Chat,AG025,24,409.1,241.6,1,Soporte tecnico,1.0,1,3.0,0
LC012877,2025-12-02,11:49,Manana,Martes,Banca,Inbound,AG014,19,195.9,34.5,4,Facturacion,1.0,0,4.0,0
LC012878,2025-12-02,11:57,Manana,Martes,Banca,Inbound,AG043,42,459.5,28.2,2,Soporte tecnico,0.0,0,,0
LC012879,2025-12-02,12:02,Manana,Martes,Banca,Inbound,AG027,11,411.5,41.7,5,Facturacion,0.0,0,,0
LC012880,2025-12-02,12:05,Manana,Martes,Telco,Inbound,AG032,47,109.9,41.4,4,Cancelacion,1.0,0,,0
LC012881,2025-12-02,12:10,Manana,Martes,Telco,Outbound,AG027,11,0.0,19.3,5,Facturacion,,0,,1
LC012882,2025-12-02,12:20,Manana,Martes,Banca,Outbound,AG004,16,221.4,44.9,5,Soporte tecnico,1.0,0,,0
LC012883,2025-12-02,12:44,Manana,Martes,Telco,Inbound,AG039,6,0.0,81.9,3,Soporte tecnico,,0,,1
LC012884,2025-12-02,13:09,Tarde,Martes,Telco,Inbound,AG011,32,165.7,16.8,7,Soporte tecnico,1.0,0,3.0,0
LC012885,2025-12-02,13:21,Tarde,Martes,Telco,Outbound,AG003,45,129.3,5.0,12,Cancelacion,0.0,0,,0
LC012886,2025-12-02,13:27,Tarde,Martes,Telco,Inbound,AG025,24,92.6,11.6,6,Cancelacion,0.0,0,,0
LC012887,2025-12-02,13:34,Tarde,Martes,Retail,Inbound,AG024,33,181.4,5.0,14,Facturacion,1.0,0,4.0,0
LC012888,2025-12-02,13:46,Tarde,Martes,Telco,Chat,AG009,23,154.1,41.4,6,Otros,0.0,1,3.5,0
LC012889,2025-12-02,13:48,Tarde,Martes,Telco,Outbound,AG008,43,193.2,9.0,9,Facturacion,1.0,0,,0
LC012890,2025-12-02,13:51,Tarde,Martes,Banca,Outbound,AG039,6,226.2,8.7,6,Facturacion,1.0,0,,0
LC012891,2025-12-02,14:04,Tarde,Martes,Banca,Outbound,AG031,46,168.2,5.0,12,Facturacion,1.0,0,,0
LC012892,2025-12-02,14:05,Tarde,Martes,Banca,Inbound,AG017,5,697.6,10.4,10,Cancelacion,1.0,0,,0
LC012893,2025-12-02,14:30,Tarde,Martes,Telco,Chat,AG043,42,203.0,3899.0,3,Facturacion,1.0,0,5.0,0
LC012894,2025-12-02,14:47,Tarde,Martes,Banca,Inbound,AG031,46,344.7,20.0,12,Facturacion,1.0,0,,0
LC012895,2025-12-02,14:49,Tarde,Martes,Banca,Inbound,AG004,16,259.4,8.0,14,Soporte tecnico,1.0,1,4.0,0
LC012896,2025-12-02,15:04,Tarde,Martes,Telco,Inbound,AG004,16,106.8,5.0,13,Soporte tecnico,1.0,0,,0
LC012897,2025-12-02,15:21,Tarde,Martes,Telco,Inbound,AG037,18,0.0,5.0,8,Soporte tecnico,,0,,1
LC012898,2025-12-02,15:26,Tarde,Martes,Retail,Inbound,AG008,43,351.3,19.3,14,Soporte tecnico,,0,4.0,0
LC012899,2025-12-02,15:40,Tarde,Martes,Telco,Inbound,AG042,47,377.5,5.0,11,Otros,1.0,0,2.5,0
LC012900,2025-12-02,16:17,Tarde,Martes,Telco,Inbound,AG006,36,404.6,3237.5,7,Otros,1.0,0,,0
LC012901,2025-12-02,16:26,Tarde,Martes,Telco,Inbound,AG009,23,185.7,5.6,7,Facturacion,1.0,0,5.0,0
LC012902,2025-12-02,16:42,Tarde,Martes,Telco,Inbound,AG042,47,0.0,25.3,6,Cancelacion,,0,,1
LC012903,2025-12-02,16:45,Tarde,Martes,Telco,Inbound,AG008,43,353.6,2186.3,11,Soporte tecnico,1.0,0,4.0,0
LC012904,2025-12-02,17:03,Tarde,Martes,Telco,Inbound,AG032,47,309.7,5.0,4,Facturacion,1.0,0,3.0,0
LC012905,2025-12-02,17:09,Tarde,Martes,Telco,Inbound,AG015,22,483.5,5.1,11,Facturacion,1.0,0,,0
LC012906,2025-12-02,17:39,Tarde,Martes,Telco,Inbound,AG018,33,0.0,17.9,8,Cancelacion,,0,,1
LC012907,2025-12-02,17:40,Tarde,Martes,Telco,Inbound,AG023,36,341.4,5.0,14,Soporte tecnico,1.0,0,3.0,0
LC012908,2025-12-02,17:45,Tarde,Martes,Banca,Inbound,AG005,13,218.1,5.0,12,Soporte tecnico,1.0,0,,0
LC012909,2025-12-02,18:01,Tarde,Martes,Banca,Inbound,AG027,11,,,10,Facturacion,1.0,1,,0
LC012910,2025-12-02,18:06,Tarde,Martes,Telco,Inbound,AG033,29,172.6,22.6,6,Otros,1.0,1,3.0,0
LC012911,2025-12-02,18:18,Tarde,Martes,Retail,Chat,AG002,22,114.9,5.0,6,Cancelacion,1.0,0,,0
LC012912,2025-12-02,18:33,Tarde,Martes,Banca,Inbound,AG042,47,456.8,26.5,12,Otros,1.0,1,4.5,0
LC012913,2025-12-02,18:34,Tarde,Martes,Banca,Outbound,AG038,18,315.7,16.4,3,Facturacion,1.0,0,,0
LC012914,2025-12-02,19:43,Tarde,Martes,Telco,Outbound,AG028,23,632.4,6.3,8,Soporte tecnico,1.0,0,,0
LC012915,2025-12-02,19:48,Tarde,Martes,Retail,Inbound,AG024,33,59.0,48.6,4,Soporte tecnico,1.0,0,2.0,0
LC012916,2025-12-02,20:16,Noche,Martes,Retail,Inbound,AG021,6,123.7,5.0,7,Facturacion,0.0,0,,0
LC012917,2025-12-02,21:24,Noche,Martes,Telco,Outbound,AG031,46,606.5,5.8,5,Facturacion,1.0,0,,0
LC012918,2025-12-02,21:48,Noche,Martes,Banca,Inbound,AG011,32,306.2,51.3,4,Facturacion,1.0,0,5.0,0
LC012919,2025-12-02,22:20,Noche,Martes,Banca,Outbound,AG028,23,136.0,8.0,12,Otros,1.0,0,,0
LC012920,2025-12-02,22:21,Noche,Martes,Telco,Outbound,AG040,40,605.2,32.7,3,Soporte tecnico,1.0,1,5.0,0
LC012921,2025-12-02,22:53,Noche,Martes,Banca,Inbound,AG004,16,462.2,5.0,11,Facturacion,0.0,0,5.0,0
LC012922,2025-12-02,23:13,Noche,Martes,Telco,Inbound,AG043,42,366.4,6.3,14,Cancelacion,1.0,1,,0
LC012923,2025-12-02,23:33,Noche,Martes,Telco,Inbound,AG042,47,510.5,62.8,3,Cancelacion,1.0,0,,0
LC012924,2025-12-02,23:39,Noche,Martes,Telco,Inbound,AG016,1,437.8,46.1,10,Facturacion,0.0,0,,0
LC012925,2025-12-02,23:47,Noche,Martes,Banca,Inbound,AG012,3,114.4,6.9,8,Otros,0.0,0,,0
LC012926,2025-12-03,00:00,Noche,Miercoles,Banca,Inbound,AG022,15,318.1,5.0,6,Otros,1.0,0,5.0,0
LC012927,2025-12-03,00:04,Noche,Miercoles,Retail,Inbound,AG035,1,363.8,5.0,11,Soporte tecnico,1.0,0,4.0,0
LC012928,2025-12-03,00:31,Noche,Miercoles,Banca,Chat,AG043,42,0.0,14.6,3,Cancelacion,,0,,1
LC012929,2025-12-03,00:35,Noche,Miercoles,Telco,Outbound,AG016,1,291.3,8.1,6,Cancelacion,1.0,0,,0
LC012930,2025-12-03,01:05,Noche,Miercoles,Telco,Inbound,AG024,33,461.2,5.0,13,Facturacion,1.0,0,,0
LC012931,2025-12-03,01:07,Noche,Miercoles,Retail,Inbound,AG035,1,139.9,7.6,12,Otros,1.0,0,5.0,0
LC012932,2025-12-03,01:19,Noche,Miercoles,Banca,Inbound,AG028,23,277.2,43.9,9,Otros,1.0,0,5.0,0
LC012933,2025-12-03,01:26,Noche,Miercoles,Banca,Outbound,AG042,47,245.6,5.0,6,Cancelacion,1.0,0,,0
LC012934,2025-12-03,01:57,Noche,Miercoles,Telco,Inbound,AG029,33,0.0,7.6,13,Facturacion,,0,,1
LC012935,2025-12-03,02:13,Noche,Miercoles,Banca,Inbound,AG021,6,160.6,106.9,3,Facturacion,1.0,0,,0
LC012936,2025-12-03,02:15,Noche,Miercoles,Telco,Outbound,AG025,24,202.0,10.1,6,Facturacion,1.0,0,,0
LC012937,2025-12-03,02:23,Noche,Miercoles,Telco,Inbound,AG039,6,140.4,7.0,13,Facturacion,1.0,0,3.5,0
LC012938,2025-12-03,02:30,Noche,Miercoles,Banca,Inbound,AG031,46,419.8,5.0,13,Otros,1.0,0,4.5,0
LC012939,2025-12-03,02:51,Noche,Miercoles,Banca,Chat,AG015,22,69.3,12.7,8,Otros,1.0,0,5.0,0
LC012940,2025-12-03,02:54,Noche,Miercoles,Telco,Inbound,AG042,47,478.7,5.6,10,Facturacion,0.0,0,,0
LC012941,2025-12-03,03:05,Noche,Miercoles,Retail,Outbound,AG035,1,148.4,34.6,4,Cancelacion,1.0,0,,0
LC012942,2025-12-03,03:09,Noche,Miercoles,Telco,Chat,AG038,18,59.0,7.2,11,Facturacion,0.0,0,3.0,0
LC012943,2025-12-03,03:54,Noche,Miercoles,Telco,Inbound,AG022,15,386.5,5.0,9,Facturacion,0.0,0,4.0,0
LC012944,2025-12-03,03:54,Noche,Miercoles,Retail,Chat,AG005,13,0.0,5.0,8,Facturacion,,0,,1
LC012945,2025-12-03,04:01,Noche,Miercoles,Telco,Inbound,AG013,27,591.8,46.8,5,Soporte tecnico,1.0,0,4.0,0
LC012946,2025-12-03,04:12,Noche,Miercoles,Retail,Chat,AG032,47,614.1,16.8,6,Facturacion,1.0,0,,0
LC012947,2025-12-03,04:23,Noche,Miercoles,Retail,Inbound,AG003,45,65.5,5.0,10,Facturacion,1.0,0,4.5,0
LC012948,2025-12-03,04:30,Noche,Miercoles,Telco,Chat,AG015,22,0.0,5.0,9,Cancelacion,,0,,1
LC012949,2025-12-03,04:43,Noche,Miercoles,Banca,Outbound,AG027,11,0.0,20.0,8,Facturacion,,0,,1
LC012950,2025-12-03,04:55,Noche,Miercoles,Telco,Outbound,AG027,11,470.3,10.9,9,Soporte tecnico,0.0,0,,0
LC012951,2025-12-03,05:00,Noche,Miercoles,Telco,Outbound,AG030,41,189.2,22.0,11,Otros,1.0,0,,0
LC012952,2025-12-03,05:17,Noche,Miercoles,Banca,Inbound,AG006,36,0.0,5.4,7,Facturacion,,0,,1
LC012953,2025-12-03,05:24,Noche,Miercoles,Telco,Inbound,AG025,24,416.1,33.0,7,Cancelacion,1.0,1,3.0,0
LC012954,2025-12-03,05:28,Noche,Miercoles,Telco,Inbound,AG028,23,951.2,5.0,13,Soporte tecnico,1.0,0,3.5,0
LC012955,2025-12-03,05:35,Noche,Miercoles,Banca,Inbound,AG022,15,463.2,33.9,12,Soporte tecnico,1.0,0,4.5,0
LC012956,2025-12-03,05:42,Noche,Miercoles,Banca,Outbound,AG004,16,0.0,23.8,9,Facturacion,,0,,1
LC012957,2025-12-03,06:36,Noche,Miercoles,Banca,Outbound,AG015,22,145.1,32.2,9,Soporte tecnico,1.0,0,3.0,0
LC012958,2025-12-03,06:45,Noche,Miercoles,Banca,Inbound,AG026,27,504.7,28.9,7,Cancelacion,1.0,1,,0
LC012959,2025-12-03,06:45,Noche,Miercoles,Banca,Inbound,AG018,33,143.0,15.6,10,Facturacion,0.0,0,2.0,0
LC012960,2025-12-03,07:10,Manana,Miercoles,Retail,Outbound,AG009,23,266.5,31.7,8,Facturacion,1.0,0,4.0,0
LC012961,2025-12-03,07:17,Manana,Miercoles,Telco,Inbound,AG004,16,351.0,21.1,6,Soporte tecnico,1.0,0,4.0,0
LC012962,2025-12-03,07:59,Manana,Miercoles,Banca,Outbound,AG005,13,324.9,7.3,11,Soporte tecnico,1.0,0,4.0,0
LC012963,2025-12-03,08:08,Manana,Miercoles,Telco,Inbound,AG045,4,412.3,19.5,4,Facturacion,0.0,0,4.5,0
LC012964,2025-12-03,08:16,Manana,Miercoles,Retail,Inbound,AG006,36,,62.7,1,Soporte tecnico,,0,,1
LC012965,2025-12-03,08:17,Manana,Miercoles,Telco,Outbound,AG012,3,228.4,78.7,1,Facturacion,0.0,0,2.0,0
LC012966,2025-12-03,08:36,Manana,Miercoles,Retail,Inbound,AG031,46,324.7,76.1,2,Facturacion,1.0,1,,0
LC012967,2025-12-03,09:36,Manana,Miercoles,Banca,Inbound,AG009,23,0.0,51.1,1,Soporte tecnico,,0,,1
LC012968,2025-12-03,10:01,Manana,Miercoles,Banca,Outbound,AG007,36,227.5,42.7,4,Soporte tecnico,1.0,0,,0
LC012969,2025-12-03,10:04,Manana,Miercoles,Banca,Inbound,AG029,33,683.5,19.7,3,Cancelacion,1.0,0,4.5,0
LC012970,2025-12-03,10:16,Manana,Miercoles,Telco,Inbound,AG014,19,0.0,25.9,5,Otros,,0,,1
LC012971,2025-12-03,10:31,Manana,Miercoles,Banca,Chat,AG020,36,312.1,51.6,3,Otros,1.0,0,,0
LC012972,2025-12-03,10:39,Manana,Miercoles,Telco,Outbound,AG032,47,520.0,18.6,4,Facturacion,1.0,0,5.0,0
LC012973,2025-12-03,10:51,Manana,Miercoles,Retail,Inbound,AG022,15,440.8,24.0,5,Soporte tecnico,1.0,0,3.5,0
LC012974,2025-12-03,11:34,Manana,Miercoles,Banca,Inbound,AG036,34,197.4,5.0,2,Soporte tecnico,1.0,0,,0
LC012975,2025-12-03,11:54,Manana,Miercoles,Retail,Outbound,AG044,30,119.6,24.1,4,Otros,1.0,0,,0
LC012976,2025-12-03,12:03,Manana,Miercoles,Telco,Inbound,AG018,33,198.3,64.3,4,Otros,1.0,0,,0
LC012977,2025-12-03,12:12,Manana,Miercoles,Telco,Inbound,AG040,40,,2456.1,4,Cancelacion,1.0,0,3.5,0
LC012978,2025-12-03,12:17,Manana,Miercoles,Banca,Inbound,AG025,24,55.0,2365.4,3,Soporte tecnico,1.0,0,3.5,0
LC012979,2025-12-03,13:28,Tarde,Miercoles,Telco,Inbound,AG031,46,213.2,16.9,10,Facturacion,1.0,0,3.0,0
LC012980,2025-12-03,14:01,Tarde,Miercoles,Retail,Inbound,AG035,1,426.8,7.1,6,Facturacion,0.0,0,4.0,0
LC012981,2025-12-03,14:03,Tarde,Miercoles,Banca,Outbound,AG026,27,612.4,7.0,8,Soporte tecnico,1.0,0,,0
LC012982,2025-12-03,14:13,Tarde,Miercoles,Telco,Inbound,AG004,16,103.3,19.7,10,Facturacion,1.0,0,,0
LC012983,2025-12-03,14:21,Tarde,Miercoles,Banca,Inbound,AG042,47,725.4,5.0,5,Facturacion,1.0,0,5.0,0
LC012984,2025-12-03,14:54,Tarde,Miercoles,Banca,Inbound,AG020,36,843.6,38.6,8,Otros,1.0,1,3.5,0
LC012985,2025-12-03,15:19,Tarde,Miercoles,Banca,Outbound,AG034,31,0.0,,9,Otros,,0,,1
LC012986,2025-12-03,15:19,Tarde,Miercoles,Banca,Inbound,AG012,3,274.7,5.0,10,Facturacion,1.0,0,,0
LC012987,2025-12-03,15:24,Tarde,Miercoles,Telco,Inbound,AG016,1,157.5,23.8,7,Otros,1.0,0,3.5,0
LC012988,2025-12-03,15:36,Tarde,Miercoles,Telco,Inbound,AG042,47,48.2,5.0,6,Otros,1.0,0,3.5,0
LC012989,2025-12-03,15:53,Tarde,Miercoles,Banca,Inbound,AG005,13,0.0,5.0,12,Soporte tecnico,,0,,1
LC012990,2025-12-03,16:46,Tarde,Miercoles,Telco,Inbound,AG044,30,71.8,5.0,12,Soporte tecnico,1.0,0,4.0,0
LC012991,2025-12-03,17:06,Tarde,Miercoles,Banca,Inbound,AG035,1,260.2,8.9,12,Otros,1.0,0,3.5,0
LC012992,2025-12-03,18:04,Tarde,Miercoles,Banca,Inbound,AG044,30,86.3,34.0,6,Facturacion,1.0,0,3.5,0
LC012993,2025-12-03,18:39,Tarde,Miercoles,Retail,Chat,AG027,11,233.7,5.0,5,Otros,1.0,0,3.0,0
LC012994,2025-12-03,18:59,Tarde,Miercoles,Retail,Outbound,AG001,28,0.0,13.4,4,Facturacion,,0,,1
LC012995,2025-12-03,19:13,Tarde,Miercoles,Banca,Outbound,AG034,31,302.9,10.9,12,Soporte tecnico,1.0,0,3.0,0
LC012996,2025-12-03,19:17,Tarde,Miercoles,Telco,Inbound,AG043,42,293.2,5.1,8,Facturacion,1.0,0,,0
LC012997,2025-12-03,19:35,Tarde,Miercoles,Banca,Chat,AG032,47,0.0,7.4,3,Soporte tecnico,,0,,1
LC012998,2025-12-03,19:49,Tarde,Miercoles,Telco,Inbound,AG044,30,137.2,33.4,8,Otros,1.0,0,5.0,0
LC012999,2025-12-03,19:56,Tarde,Miercoles,Telco,Inbound,AG039,6,213.1,19.4,7,Facturacion,1.0,0,4.5,0
LC013000,2025-12-03,21:16,Noche,Miercoles,Banca,Inbound,AG033,29,136.5,69.2,4,Cancelacion,1.0,0,,0
LC013001,2025-12-03,21:23,Noche,Miercoles,Retail,Chat,AG031,46,211.0,14.6,12,Otros,1.0,0,3.5,0
LC013002,2025-12-03,21:31,Noche,Miercoles,Telco,Inbound,AG013,27,210.0,5.0,13,Otros,1.0,0,4.5,0
LC013003,2025-12-03,21:33,Noche,Miercoles,Telco,Inbound,AG045,4,193.8,5.0,7,Otros,1.0,0,4.0,0
LC013004,2025-12-03,21:52,Noche,Miercoles,Banca,Chat,AG002,22,702.2,7.9,9,Soporte tecnico,1.0,0,5.0,0
LC013005,2025-12-03,22:07,Noche,Miercoles,Retail,Inbound,AG030,41,198.2,5.0,14,Cancelacion,1.0,0,,0
LC013006,2025-12-03,22:56,Noche,Miercoles,Telco,Inbound,AG010,14,314.1,5.8,14,Soporte tecnico,1.0,0,4.5,0
LC013007,2025-12-03,23:41,Noche,Miercoles,Telco,Inbound,AG023,36,,5.0,3,Soporte tecnico,1.0,0,,0
LC013008,2025-12-04,00:26,Noche,Jueves,Retail,Inbound,AG033,29,179.6,6.8,13,Facturacion,1.0,0,3.5,0
LC013009,2025-12-04,00:40,Noche,Jueves,Telco,Outbound,AG039,6,576.4,5.0,13,Facturacion,1.0,0,5.0,0
LC013010,2025-12-04,00:48,Noche,Jueves,Banca,Inbound,AG045,4,0.0,18.2,7,Facturacion,,0,,1
LC013011,2025-12-04,00:53,Noche,Jueves,Banca,Inbound,AG029,33,124.2,5.0,10,Soporte tecnico,1.0,1,5.0,0
LC013012,2025-12-04,01:11,Noche,Jueves,Telco,Inbound,AG030,41,579.0,15.2,13,Facturacion,1.0,0,,0
LC013013,2025-12-04,01:29,Noche,Jueves,Banca,Inbound,AG034,31,96.3,30.4,10,Facturacion,1.0,0,4.0,0
LC013014,2025-12-04,01:34,Noche,Jueves,Retail,Inbound,AG039,6,0.0,5.0,10,Facturacion,,0,,1
LC013015,2025-12-04,01:41,Noche,Jueves,Telco,Inbound,AG017,5,443.8,35.7,3,Facturacion,1.0,0,4.5,0
LC013016,2025-12-04,01:45,Noche,Jueves,Telco,Chat,AG022,15,176.8,11.5,10,Otros,1.0,0,3.5,0
LC013017,2025-12-04,02:05,Noche,Jueves,Banca,Inbound,AG005,13,231.6,5.0,10,Soporte tecnico,1.0,0,3.0,0
LC013018,2025-12-04,02:42,Noche,Jueves,Telco,Outbound,AG011,32,161.0,5.0,7,Soporte tecnico,1.0,0,4.0,0
LC013019,2025-12-04,02:58,Noche,Jueves,Banca,Chat,AG022,15,0.0,9.8,13,Facturacion,,0,,1
LC013020,2025-12-04,03:11,Noche,Jueves,Retail,Inbound,AG032,47,81.7,5.4,13,Soporte tecnico,1.0,0,,0
LC013021,2025-12-04,04:06,Noche,Jueves,Retail,Inbound,AG024,33,0.0,5.0,8,Cancelacion,,0,,1
LC013022,2025-12-04,04:28,Noche,Jueves,Telco,Inbound,AG011,32,124.9,5.0,4,Facturacion,1.0,0,5.0,0
LC013023,2025-12-04,04:29,Noche,Jueves,Telco,Inbound,AG011,32,419.2,77.9,4,Otros,1.0,0,,0
LC013024,2025-12-04,04:33,Noche,Jueves,Telco,Outbound,AG017,5,128.8,18.0,3,Otros,0.0,0,3.0,0
LC013025,2025-12-04,04:40,Noche,Jueves,Retail,Inbound,AG032,47,121.1,13.3,12,Otros,1.0,0,3.5,0
LC013026,2025-12-04,05:01,Noche,Jueves,Telco,Chat,AG019,19,1447.6,5.0,5,Soporte tecnico,0.0,0,4.5,0
LC013027,2025-12-04,05:24,Noche,Jueves,Telco,Chat,AG027,11,124.5,26.1,4,Otros,1.0,0,5.0,0
LC013028,2025-12-04,05:40,Noche,Jueves,Retail,Chat,AG032,47,282.7,5.0,13,Facturacion,1.0,0,3.0,0
LC013029,2025-12-04,05:45,Noche,Jueves,Banca,Inbound,AG025,24,0.0,6.3,10,Cancelacion,,0,,1
LC013030,2025-12-04,06:00,Noche,Jueves,Telco,Inbound,AG028,23,503.8,5.0,7,Otros,0.0,0,,0
LC013031,2025-12-04,06:11,Noche,Jueves,Telco,Inbound,AG040,40,552.8,5.2,9,Facturacion,1.0,0,,0
LC013032,2025-12-04,06:22,Noche,Jueves,Banca,Outbound,AG027,11,73.3,26.1,4,Facturacion,1.0,0,,0
LC013033,2025-12-04,06:55,Noche,Jueves,Banca,Inbound,AG014,19,197.3,5.0,10,Facturacion,1.0,0,4.0,0
LC013034,2025-12-04,06:56,Noche,Jueves,Banca,Outbound,AG042,47,0.0,9.7,3,Cancelacion,,0,,1
LC013035,2025-12-04,07:09,Manana,Jueves,Telco,Inbound,AG039,6,196.4,32.4,6,Cancelacion,1.0,0,,0
LC013036,2025-12-04,07:31,Manana,Jueves,Telco,Inbound,AG002,22,270.9,13.8,9,Soporte tecnico,1.0,1,,0
LC013037,2025-12-04,07:46,Manana,Jueves,Banca,Inbound,AG017,5,109.9,12.3,13,Cancelacion,1.0,0,3.5,0
LC013038,2025-12-04,07:46,Manana,Jueves,Retail,Inbound,AG001,28,210.5,23.1,3,Otros,1.0,0,4.0,0
LC013039,2025-12-04,08:20,Manana,Jueves,Telco,Inbound,AG045,4,216.9,,5,Otros,1.0,0,,0
LC013040,2025-12-04,08:27,Manana,Jueves,Telco,Inbound,AG032,47,405.9,10.7,4,Facturacion,1.0,0,4.0,0
LC013041,2025-12-04,08:28,Manana,Jueves,Banca,Inbound,AG019,19,0.0,233.5,3,Soporte tecnico,,0,,1
LC013042,2025-12-04,09:01,Manana,Jueves,Banca,Outbound,AG014,19,209.2,40.9,4,Otros,1.0,0,,0
LC013043,2025-12-04,09:13,Manana,Jueves,Telco,Inbound,AG031,46,143.3,5.0,5,Soporte tecnico,1.0,1,,0
LC013044,2025-12-04,09:31,Manana,Jueves,Banca,Outbound,AG018,33,216.0,69.3,2,Soporte tecnico,1.0,0,2.0,0
LC013045,2025-12-04,09:40,Manana,Jueves,Retail,Outbound,AG014,19,351.2,,4,Otros,1.0,0,4.0,0
LC013046,2025-12-04,10:30,Manana,Jueves,Banca,Inbound,AG014,19,234.3,10.9,5,Cancelacion,0.0,0,,0
LC013047,2025-12-04,11:32,Manana,Jueves,Telco,Inbound,AG024,33,367.7,57.0,5,Soporte tecnico,1.0,0,4.0,0
LC013048,2025-12-04,12:03,Manana,Jueves,Retail,Inbound,AG005,13,0.0,165.1,2,Soporte tecnico,,0,,1
LC013049,2025-12-04,12:23,Manana,Jueves,Telco,Inbound,AG016,1,0.0,60.1,5,Otros,,0,,1
LC013050,2025-12-04,12:25,Manana,Jueves,Telco,Outbound,AG005,13,256.0,38.8,3,Facturacion,1.0,0,,0
LC013051,2025-12-04,12:53,Manana,Jueves,Banca,Chat,AG013,27,180.4,18.4,5,Facturacion,1.0,0,3.5,0
LC013052,2025-12-04,13:05,Tarde,Jueves,Banca,Inbound,AG016,1,0.0,5.0,9,Otros,,0,,1
LC013053,2025-12-04,13:21,Tarde,Jueves,Retail,Chat,AG015,22,399.8,20.2,9,Soporte tecnico,1.0,1,5.0,0
LC013054,2025-12-04,13:24,Tarde,Jueves,Telco,Outbound,AG031,46,102.5,,3,Soporte tecnico,1.0,0,3.0,0
LC013055,2025-12-04,13:35,Tarde,Jueves,Telco,Inbound,AG005,13,320.6,8.6,10,Soporte tecnico,1.0,0,5.0,0
LC013056,2025-12-04,13:57,Tarde,Jueves,Retail,Inbound,AG021,6,247.0,5.0,11,Soporte tecnico,1.0,0,4.5,0
LC013057,2025-12-04,13:59,Tarde,Jueves,Telco,Inbound,AG030,41,130.2,5.0,14,Cancelacion,1.0,0,4.0,0
LC013058,2025-12-04,14:16,Tarde,Jueves,Telco,Inbound,AG023,36,0.0,9.6,3,Cancelacion,,0,,1
LC013059,2025-12-04,14:30,Tarde,Jueves,Banca,Inbound,AG038,18,0.0,9.0,13,Soporte tecnico,,0,,1
LC013060,2025-12-04,14:36,Tarde,Jueves,Retail,Inbound,AG029,33,355.7,9.1,12,Soporte tecnico,1.0,0,,0
LC013061,2025-12-04,14:38,Tarde,Jueves,Banca,Inbound,AG013,27,301.9,5.0,13,Facturacion,1.0,0,4.5,0
LC013062,2025-12-04,14:49,Tarde,Jueves,Telco,Outbound,AG032,47,202.8,13.8,3,Soporte tecnico,1.0,0,,0
LC013063,2025-12-04,14:51,Tarde,Jueves,Banca,Inbound,AG042,47,217.1,5.0,5,Cancelacion,1.0,0,,0
LC013064,2025-12-04,15:14,Tarde,Jueves,Retail,Inbound,AG027,11,151.5,5.0,10,Soporte tecnico,1.0,0,3.5,0
LC013065,2025-12-04,16:07,Tarde,Jueves,Retail,Inbound,AG034,31,244.2,7.8,11,Otros,1.0,0,,0
LC013066,2025-12-04,16:09,Tarde,Jueves,Telco,Inbound,AG045,4,715.0,5.0,14,Facturacion,0.0,0,3.5,0
LC013067,2025-12-04,16:10,Tarde,Jueves,Retail,Chat,AG033,29,0.0,23.6,4,Soporte tecnico,,0,,1
LC013068,2025-12-04,16:40,Tarde,Jueves,Retail,Outbound,AG004,16,149.9,18.7,3,Facturacion,1.0,0,,0
LC013069,2025-12-04,16:53,Tarde,Jueves,Banca,Inbound,AG018,33,73.3,5.0,13,Cancelacion,1.0,0,2.0,0
LC013070,2025-12-04,17:17,Tarde,Jueves,Banca,Outbound,AG006,36,170.6,10.5,12,Soporte tecnico,1.0,0,,0
LC013071,2025-12-04,17:22,Tarde,Jueves,Telco,Inbound,AG028,23,295.1,53.5,6,Soporte tecnico,0.0,1,5.0,0
LC013072,2025-12-04,17:38,Tarde,Jueves,Banca,Inbound,AG044,30,562.0,5.0,14,Facturacion,1.0,0,,0
LC013073,2025-12-04,17:39,Tarde,Jueves,Banca,Chat,AG027,11,36.8,6.2,4,Otros,0.0,0,2.5,0
LC013074,2025-12-04,17:50,Tarde,Jueves,Telco,Outbound,AG026,27,302.2,19.0,11,Cancelacion,1.0,0,3.5,0
LC013075,2025-12-04,17:54,Tarde,Jueves,Telco,Chat,AG020,36,666.9,5.0,11,Soporte tecnico,1.0,0,5.0,0
LC013076,2025-12-04,18:14,Tarde,Jueves,Telco,Chat,AG013,27,277.0,7.6,7,Soporte tecnico,1.0,0,3.0,0
LC013077,2025-12-04,18:15,Tarde,Jueves,Retail,Inbound,AG028,23,0.0,5.0,7,Soporte tecnico,,0,,1
LC013078,2025-12-04,18:34,Tarde,Jueves,Banca,Inbound,AG034,31,844.9,10.3,11,Otros,1.0,1,3.5,0
LC013079,2025-12-04,18:35,Tarde,Jueves,Banca,Inbound,AG023,36,167.2,5.3,13,Cancelacion,1.0,1,2.5,0
LC013080,2025-12-04,19:27,Tarde,Jueves,Retail,Outbound,AG010,14,288.4,5.8,9,Facturacion,1.0,0,,0
